
 
Strategy strategy report for EUR/USD instrument(s) from 2025-10-05 21:00:00 to 2025-10-12 20:59:59
Account Currency	EUR
Initial Equity	10’000
Final Equity	4’766.2
Turnover	251’583’937.39
Commission Fees	5267.46

Instrument EUR/USD

First tick time	2025-10-05 21:00:00
First BID	1.17382
First ASK	1.17458
Last tick time	2025-10-10 20:59:59
Last BID	1.16149
Last ASK	1.162
Positions total	383
Closed positions	375
Orders total	1470
Amount bought	125.26
Amount sold	125.08
Turnover	251’583’937.39
Commission Fees	5261.66

Opened orders:

Label	Amount	Direction	Open price	Profit/Loss at the end	Profit/Loss at the end in pips	Open date	Comment
2025-10-06 18:32:00	Order submitted	Order [random_order_269, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:32:00	Order canceled	Order [random_order_269, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:33:00	Order submitted	Order [random_order_270, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:33:00	Order canceled	Order [random_order_270, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:34:00	Order submitted	Order [random_order_271, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:34:00	Order canceled	Order [random_order_271, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:37:00	Order submitted	Order [random_order_272, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:37:00	Order canceled	Order [random_order_272, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:38:00	Order submitted	Order [random_order_273, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:38:00	Order filled	Order [random_order_273, EUR/USD, SELL, 3447.0 at 1.17113] filled
2025-10-06 18:41:00	Order submitted	Order [random_order_274, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:41:00	Order filled	Order [random_order_274, EUR/USD, SELL, 5727.0 at 1.17103] filled
2025-10-06 18:43:00	Order submitted	Order [random_order_275, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:43:00	Order canceled	Order [random_order_275, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:45:00	Order submitted	Order [random_order_276, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:45:00	Order canceled	Order [random_order_276, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:47:00	Order submitted	Order [random_order_277, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:47:00	Order canceled	Order [random_order_277, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:49:00	Order submitted	Order [random_order_278, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:49:00	Order canceled	Order [random_order_278, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 18:53:00	Order submitted	Order [random_order_279, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 18:53:00	Order filled	Order [random_order_279, EUR/USD, SELL, 7479.0 at 1.17095] filled
2025-10-06 19:11:00	Order submitted	Order [random_order_280, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:11:00	Order canceled	Order [random_order_280, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 19:12:00	Order submitted	Order [random_order_281, EUR/USD, BUY, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:12:00	Order filled	Order [random_order_281, EUR/USD, BUY, 1000000.0 at 1.17134] filled
2025-10-06 19:14:00	Order submitted	Order [random_order_282, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:14:00	Order filled	Order [random_order_282, EUR/USD, SELL, 969906.0 at 1.17129] filled
2025-10-06 19:18:00	Order submitted	Order [random_order_283, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:18:00	Order canceled	Order [random_order_283, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 19:26:00	Order submitted	Order [random_order_284, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:26:00	Order canceled	Order [random_order_284, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 19:31:00	Order submitted	Order [random_order_285, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:31:00	Order canceled	Order [random_order_285, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 19:42:00	Order submitted	Order [random_order_286, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 19:42:00	Order canceled	Order [random_order_286, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:02:00	Order submitted	Order [random_order_287, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:02:00	Order filled	Order [random_order_287, EUR/USD, SELL, 21325.0 at 1.17088] filled
2025-10-06 20:17:00	Order submitted	Order [random_order_288, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:17:00	Order canceled	Order [random_order_288, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:20:00	Order submitted	Order [random_order_289, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:20:00	Order canceled	Order [random_order_289, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:29:00	Order submitted	Order [random_order_290, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:29:00	Order canceled	Order [random_order_290, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:33:00	Order submitted	Order [random_order_291, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:33:00	Order canceled	Order [random_order_291, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:36:00	Order submitted	Order [random_order_292, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:36:00	Order canceled	Order [random_order_292, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:46:00	Order submitted	Order [random_order_293, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:46:00	Order canceled	Order [random_order_293, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:54:00	Order submitted	Order [random_order_294, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:54:00	Order canceled	Order [random_order_294, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 20:56:00	Order submitted	Order [random_order_295, EUR/USD, SELL, 1000000.0 at 0.0] submitted by the strategy
2025-10-06 20:56:00	Order canceled	Order [random_order_295, EUR/USD, SELL, 1000000.0 at 0.0] canceled because no margin available
2025-10-06 21:00:00	Commission Fees	Commission Fees [2146.46]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_221, EUR/USD, SELL, 688748.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_232, EUR/USD, SELL, 6032.0]
2025-10-06 21:00:00	Overnights	Overnight swap [-0.8449] points applied to position [random_order_264, EUR/USD, BUY, 1000000.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_265, EUR/USD, SELL, 984406.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_273, EUR/USD, SELL, 3447.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_274, EUR/USD, SELL, 5727.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_279, EUR/USD, SELL, 7479.0]
2025-10-06 21:00:00	Overnights	Overnight swap [-0.8449] points applied to position [random_order_281, EUR/USD, BUY, 1000000.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_282, EUR/USD, SELL, 969906.0]
2025-10-06 21:00:00	Overnights	Overnight swap [0.5414] points applied to position [random_order_287, EUR/USD, SELL, 21325.0]
